text	topic	parent_L1
Tele7ABC (Romanian pronunciation: [ˌtele ˈʃapte ˌabeˈtʃe]) was a television station in Romania, which was popular in the mid-1990s.	Secret police	Political repression
It consists of the principal building - the palace, a storage house, and several adjacent buildings, including a small eclectic chapel of St.	Secret police	Political repression
After closing the Jewish Gestapo, Gancwajch remained in Warsaw, outside the Ghetto, where he continued working for the Nazis.	Secret police	Political repression
The majority of the collection was brought to the United States and was available for public view for the first time.	Secret police	Political repression
Subsequently, two former prisoners of the Tres Álamos concentration camp near Santiago said that they had seen Bueno there.	Secret police	Political repression
The core of the detachment consisted of fighters from the Krasnodar and Alma-Ata regiments and the Tashkent battalion of the OBrON, as well as former fighters of the OSN Zenit and special reservists of the KGB of the USSR from among the graduates of the KUOS.	Secret police	Political repression
The present manor was built in 1825, following a design by Karol Podczaszyński in the neoclassical style, by the order of the Governor General of Lithuania, Alexander Rimsky-Korsakov.	Secret police	Political repression
The other story is that he was not murdered until the 22nd day, sixth month, in the year Keiō 3 (July 23, 1867), on his way home along that highway from a farewell party organised by Kondō.	Secret police	Political repression
According to political scientist Cristian Pîrvulescu, this and other moment made Mafalda into one of the "few good political shows" that Romania could boast in that historical context.	Secret police	Political repression
The 7.5-hectare park will include the restored Tuskulėnai Manor, which will host a museum of martyrology in Lithuania in the second half of the 20th century (a branch of the Lithuanian Museum of Genocide Victims), restored ponds and park vegetation, as well as the columbarium.	Secret police	Political repression
In January 1996, Nicolau and Dana Deac (who had replaced Mîndruță as head of news) had a publicized conflict with Tudor Artenie, one of the contributors to news reporting.	Secret police	Political repression
The MSS was known by its nickname as Saenggak kyŏngch'al (생각경찰) meaning Thought Police under Kim Jong Un's reign as leader since taking power in December 2011.	Secret police	Political repression
In 1951, extensive purges were carried out at the ministry to prove the connection between the security forces and the alleged conspiracy within the Communist Party.	Secret police	Political repression
According to reports, a large proportion of Russian diplomatic personnel in Germany are being used for espionage.	Secret police	Political repression
Along with the party purges, the MNB carried out actions to suppress the political opposition and anti-communist resistance.	Secret police	Political repression
The verdict was a victory for Winston Capello's sister, Zita Capello-Barrueto, who spent many years seeking truth and justice in her brother's case.	Secret police	Political repression
The Servicio de Información Militar (Military Information Service) or SIM was the political police of the Spanish Republican Armed Forces from August 1937 to the end of the Spanish Civil War.	Secret police	Political repression
The corpse was found that same day in the trunk of a red Renault 4 in via Michelangelo Caetani, in downtown Rome.	Secret police	Political repression
In 1934, the Nazis rented the building from him and turned it into the headquarters of the secret police, the Gestapo.	Secret police	Political repression
In particular, the United States feared that victories by communist forces would cause South America to become isolated from the United States if the governments of the Central American countries were overthrown and pro-Soviet communist governments were installed in their place.	Secret police	Political repression
These fabricated stories included names of missing victims and stories about how they were killed in clashes between Argentine security forces.	Secret police	Political repression
Throughout Bashir's 30-year rule, NISS emerged as the most powerful arm of the regime, eclipsing the military's own intelligence wing in domestic matters.	Secret police	Political repression
In 1974, a year before the Leighton assassination attempt, General Prats, another Chilean exile, was murdered in the capital of Argentina, Buenos Aires.	Secret police	Political repression
The KGB controlled elite units that guarded the highest party officials and stood a continuous ceremonial guard at the Lenin Mausoleum.	Secret police	Political repression
In early 1960s, the aftermath of Cuban Revolution marked as a turning point for United States foreign policies.	Secret police	Political repression
The committee, allegedly led by the Koree Nageenyaa, has been linked to numerous killings, with reports attributing dozens of deaths to its orders.	Secret police	Political repression
Even though the likelihood of a terrorist attack may be minimal to the country itself, such activities undermine and endanger the political and military efforts of allied and partner nations thus why Georgias efforts in those areas are essential to not only regional security.	Secret police	Political repression
Modern historians often translate "Krypteia" as "secret police" or "secret service", but its precise structure is debated.	Secret police	Political repression
The newly adopted act on internal affairs tasked the Republic Secretariat of Internal Affairs (RSUP) with state security issues, which then became RSUP issues and were no longer given special handling "at the RSUP".	Secret police	Political repression
Later on the fourth week of May 1869, Hijikata led the 230-strong Republic of Ezo forces and the surviving Shinsengumi against 600 strong Imperial forces during the Battle of Futamata for sixteen hours and were forced to retreat.	Secret police	Political repression
In mid-1941, shortly before the Office was closed, there was a split in the Group leadership, when Morris Kohn and Zelig Heller broke with Gancwajch and established their own organizations.	Secret police	Political repression
Shinsengumi Nishiki was originally one of the three commanders with Kondo and Serizawa but later he had his rank lowered to vice-commander.	Secret police	Political repression
However, a troop office, called Department T 3 (German: Truppenamt) also referred to the Army Statistical Department (German: Heeresstatistische Abteilung) was created to be the new military intelligence department, but essentially a continuation of the old department.	Secret police	Political repression
In 1952, he was sent to the closed city Arzamas-16, where he worked as a senior engineer, head of the design group and deputy head of the sector at VNIIEF.	Secret police	Political repression
During the Battle of Sellasia, the Spartan king Cleomenes III "called Damoteles, the commander of the Crypteia, and ordered him to observe and find out how matters stood in the rear and on the flanks of his army".	Secret police	Political repression
A voluminous concrete cube, rather ugly, with something of an orphanage, hospital, or other public building.	Secret police	Political repression
Chilean General Manuel Contreras, head of DINA, has been indicted in Italy in 1995 for ordering the Leighton murder.	Secret police	Political repression
The Group 13 network (Polish: Trzynastka, Yiddish: דאָס דרײַצענטל) was a Jewish collaborationist organization in the Warsaw Ghetto during the German occupation of Poland in World War II.	Secret police	Political repression
This new policy significantly hindered the Dresden residency's effectiveness, forcing Matveev, Putin, and their colleagues either to navigate a cumbersome and opaque bureaucratic channel or to conduct meetings with the Stasi in secret.	Secret police	Political repression
Another former prisoner also testified that both Müller and Bueno had been subjected to beatings and torture with electric current being used upon them.	Secret police	Political repression
The day before, the leader of the squad, Arellano, had arrived in his district and executed 56 persons behind Lagos' back.	Secret police	Political repression
Iturriaga affirms that he never held the position of head of the DINA's Foreign Department, as has been attributed to him.	Secret police	Political repression
History and formation The museum in Manhattan was founded in 2019 by Lithuanian father and daughter team Julius Urbaitis and Agne Urbaityte.	Secret police	Political repression
One reported having seen Bueno in very bad physical condition while being forcefully carried by two men.	Secret police	Political repression
Many of the members of the Escuderia Le Cocq, whose objective was to repress crime, executed bandits over time, which led to them being given the acronym EM, in popular terms, referring to the death squad.	Secret police	Political repression
First Department of the Leningrad KGB (1979 to 1985) Work in the First Department Putin returned to Leningrad in the first half of 1979 and, by the fall of that year, joined the First Department of the Leningrad KGB, where he would spend the majority of the next five years.	Secret police	Political repression
The Police Union of German States was the first known initiative for international law enforcement cooperation.	Secret police	Political repression
El Mercurio, in a new editorial published on August 3, reluctantly validated the questions, stating: "Is it Is the information being provided credible as a whole?	Secret police	Political repression
Mission Internal security On paper, the new agency was supposed to act with more restraint than the Cheka.	Secret police	Political repression
Rokuhara Tandai (六波羅探題) was the post of the chiefs of the Kamakura shogunate in imperial capital Kyoto whose agency, the Rokuhara (六波羅), kept responsibility for security in Kinai and judicial affairs on western Japan, and negotiated with the imperial court.	Secret police	Political repression
The ranks of the Crypteia comprised young upper-class Spartan men, probably between the ages of 21 and 30, possibly selected as "those judged to have the most intelligence".	Secret police	Political repression
2021 arrests In 2021, France arrested seven of the dozens of fugitive leftist militants who had been given French protection for decades.	Secret police	Political repression
In the same year, the Portuguese International Police was created as a section of the Information Police, succeeding the former Emigration Police.	Secret police	Political repression
When Nagakura Shinpachi and others petitioned the Aizu clan on account of Kondō's allegedly despotic leadership, Takeda attempted to mediate between the two sides.	Secret police	Political repression
The SIM aided to stop the atrocities of the "uncontrollables" (agents of the SIM protected 2,000 priests who were conducting private religious services in Barcelona in 1938) and destroyed many networks of the Fifth Column (Concepción, Circulo Azul, Capitán Mora, Cruces de Fuego, etc.).	Secret police	Political repression
The former vice-head of staff of the Chilean Army, General Guillermo Garín, who was also Pinochet's spokesman, gave his support to Iturriaga following his escape on 11 June 2007.	Secret police	Political repression
In March 1993, Townley, who confessed to commissioning the murder attempt on behalf of DINA by National Vanguard members, was convicted and sentenced in absentia to 18 years in prison, with two years remission.	Secret police	Political repression
Another member, the former police officer Pierre Bonny, had been wanted by the French authorities for misappropriation of funds and selling influence in the Seznec and Stavisky affairs.	Secret police	Political repression
The task was to lead to obedience or to eliminate potential elements of the internal party opposition, representatives of the pre-war generation of the Communist Party of Czechoslovakia and intellectuals.	Secret police	Political repression
The SDB was so deeply rooted in the political system that one of its tasks was the preparation of "Political Security Assessments"; that is, assessments on literally all spheres of life.	Secret police	Political repression
During the early 1990s, government surveillance intensified dramatically: civilians suspected of dissidence were harassed, church services were monitored, the press was censored, and neighborhood "popular committees" even used control of ration cards to spy on households.	Secret police	Political repression
In the autumn of 1980, the "Kobalt" special operations unit of the USSR Ministry of Internal Affairs was transferred to the command of the Kaskad detachment.	Secret police	Political repression
Another KGB armed force guarded sensitive military, scientific, and industrial installations in the Soviet Union and, until the late 1960s, controlled Soviet nuclear warhead stockpiles.	Secret police	Political repression
Expressing his disappointment with Abiy Ahmed's decision to dismiss him from the cabinet, Taye Dendea took to Twitter and described Abiy Ahmed as an individual responsible for numerous civilian casualties and the cruelest person to ever exist.	Secret police	Political repression
Before Allende's suicide, he addressed the nation one final time and stated hope for Chile in the future and wished for the people to stay strong-willed and overcome the darkness.	Secret police	Political repression
At the time it came into force, their relationship was criticized over the KGB's role in suppressing the 2020–2021 Belarusian protests.	Secret police	Political repression
The Act on Lawlessness of the Communist Regime and on Resistance Against It states that the StB, as an organization based on the ideology of the Communist Party, "aimed to suppress human rights and democracy through its activities" and thus based on a criminal ideology.	Secret police	Political repression
The Scuderie Detetive Le Cocq, the most famous Brazilian death squad, was created to avenge the death of Detective Le Cocq and named in his honor.	Secret police	Political repression
Information collected by the Central Investigating Agency was shared with the police of the German states concerned, as well as the Federal Convention.	Secret police	Political repression
In the Federal Chancellery, the Soviets recruited up to four secretaries at the same time, who passed on documents to the GDR and the Soviets.	Secret police	Political repression
This was followed by the National Security Act of 1995, which granted extraordinarily broad powers to the intelligence agencies, including preventive detention of suspects for up to six months without charge and near-total immunity for security officers.	Secret police	Political repression
Transported to Santiago, he was also judged guilty of "failure to fulfill military duties" and subsequently tortured at the Air Force War Academy in Talca and imprisoned for 15 months.	Secret police	Political repression
During his time in France, Iturriaga was dedicated to establishing relations with the French Armed Forces and combating political narratives about the situation in Pinochet's Chile, his professional focus was on diplomacy and military representation of Chile abroad.	Secret police	Political repression
Legend has it that the bandit Cara de Cavalo was killed at the time (in the 1960s) with more than 50 shots, with police officers Sivuca and Luís Mariano among his executioners.	Secret police	Political repression
There were ongoing tensions about the Provisional IRA's failure to disarm fully and sufficiently quickly.	Secret police	Political repression
Milton Le Cocq d'Oliveira (June 10, 1920 – August 27, 1964), known as Detective Le Cocq, was a police detective in the state of Rio de Janeiro (formerly the Federal District), and a member of Getúlio Vargas' personal guard.	Secret police	Political repression
At the end of 1989, he was appointed Director General of National Mobilization for the next government of Patricio Aylwin, where he was to plan and coordinate actions in the Chilean Armed Forces.	Secret police	Political repression
The NKVD's first US operation was establishing the legal residency of Boris Bazarov and the illegal residency of Iskhak Akhmerov in 1934.	Secret police	Political repression
The assassination attempt seriously injured Bernardo Leighton, and his wife, Anita Fresno, leaving her permanently disabled.	Secret police	Political repression
The Shandong Provincial Department of State Security (SSSD; Chinese: 山东省国家安全厅) is a division of China's Ministry of State Security (MSS) responsible for intelligence collection and secret policing in the province of Shandong.	Secret police	Political repression
Although he was said to be an illegitimate child of Tōdō Takayuki, the 11th generation lord of the Tsu domain, this is highly debatable.	Secret police	Political repression
It was a visit drawn from the artist's own imagination Landseer visited Belgium during his preparation for the painting.	Food and drink paintings	Food and drink culture
The theme is reinforced by the print of an owl above their heads; in the 17th century the owl was a metaphor for being stupid and blind, reputedly not able to see in the daytime.	Food and drink paintings	Food and drink culture
Even if the restaurant were relatively empty, there would have been constant foot-traffic past her table.	Food and drink paintings	Food and drink culture
Like others, it shows the influence of chiaroscuro, with a strong light source coming in from the left illuminating the woman, her utensils and the poaching eggs, while throwing the background and the boy standing to her right into deep shadow.	Food and drink paintings	Food and drink culture
His pensive face, battered by its direct exposure to sunlight and deeply scarred with the wrinkles of age, speaks of long years of experience.	Food and drink paintings	Food and drink culture
Coca-Cola art origins Warhol's Coca-Cola art started in the 1950s with a drawing of a Coke bottle next to a pair of legs.	Food and drink paintings	Food and drink culture
This was a blow to Van Gogh's confidence as an emerging artist, and he wrote back to his friend, "you...	Food and drink paintings	Food and drink culture
[1] References External links Media related to Sick young Bacchus by Caravaggio at Wikimedia Commons	Food and drink paintings	Food and drink culture
They, Miller included, embraced whole-heartedly the mania for Japanese aesthetics that swept France at the turn of the twentieth century.	Food and drink paintings	Food and drink culture
This gives the effect of the viewer seeing the scene and all the important aspects, ignoring the exterior context.	Food and drink paintings	Food and drink culture
Queen Eleanor is an 1858 oil-on-canvas painting by Pre-Raphaelite artist Frederick Sandys which depicts Queen Eleanor of Aquitaine, the wife of King Henry II of England, on her way to poison her husband's mistress, Rosamund Clifford.	Food and drink paintings	Food and drink culture
The Drunken Couple is an oil-on-oak-panel painting by Jan Steen, painted c.1655–1665 and now in the Rijksmuseum in Amsterdam.	Food and drink paintings	Food and drink culture
History The painting was first owned by the art critic Gustave Geffroy who sold it in January 1907 to the art gallery Bernheim-Jeune.	Food and drink paintings	Food and drink culture
In the 1880s he changed the structure of his compositions and his approach to the subject, developing more elaborate counterpoints between shape, colour and textures.	Food and drink paintings	Food and drink culture
Background Like the rest of the Impressionists at this time, Renoir was not having much success with his exhibitions.	Food and drink paintings	Food and drink culture
The Virgin Mary's duties as a mother also include, providing protection, teaching necessary skills, rules and values in which Jesus will carry with him for the rest of his life.	Food and drink paintings	Food and drink culture
During the meal, she was served a cup of vinegar, in which she dissolved a huge, precious pearl and drank the contents of the cup.	Food and drink paintings	Food and drink culture
There are many replicas of the Madonna of the Pomegranate made by artists who made copies as part of their artistic training.	Food and drink paintings	Food and drink culture
A variant painting of the same title, executed by Jordaens in 1640, is in the Royal Museum of Fine Arts of Belgium in Brussels.	Food and drink paintings	Food and drink culture
Literature Marechal, Els., Devisscher, Hans., Huvenne, Paul., Koninklijk Museum voor Schone Kunsten (Antwerpen), Het museumboek : hoogtepunten uit de verzameling, Koninklijk Museum voor Schone Kunsten, Antwerpen, cop.	Food and drink paintings	Food and drink culture
Milan version Caravaggio painted another version of the Supper at Emmaus (now in the Pinacoteca di Brera, Milan) in 1606.	Food and drink paintings	Food and drink culture
His inventory called it a "painting with portraits of the jesters of the dukes of Ferrara", a satirical caricature subject which can only have originated as a direct commission from Ercole II d'Este, himself named after Hercules, hence the painting's name.	Food and drink paintings	Food and drink culture
It remained with the college until, with the consent of the family, they engaged Joseph Brown to take it to auction in 1989.	Food and drink paintings	Food and drink culture
However, Jordaens' emphasis is on morality: the painting is an allegory criticising the sins of pride and vanity, a theme typical of Netherlandish painting dating back to Pieter Bruegel and Hieronymus Bosch.	Food and drink paintings	Food and drink culture
Painting The painting exemplifies much of Cassatt's unique impressionist style; much emphasis is placed on the subject's stark outline, and Mrs.	Food and drink paintings	Food and drink culture
While The Mock Election had been bought by George IV for the Royal Collection, he did not purchase the follow-up painting.	Food and drink paintings	Food and drink culture
The painting foreshadows some of Brack's later work—his 1960s still lifes portraying knives and his allegorical conflict paintings of the 1980s.	Food and drink paintings	Food and drink culture
Mielniczuk confirmed the authenticity of the painting, pointing out that the differences compared to the pre-war photograph were the result of post-war, unprofessional overpainting and trimming of the canvas.	Food and drink paintings	Food and drink culture
Metamorphosis of the objects is one of the keys of this work and it is produced not only by the size but also by the use of blaze colours.	Food and drink paintings	Food and drink culture
Still Life with Old Shoe is a 1937 oil painting by Joan Miró, now part of the permanent collection of the Museum of Modern Art in New York City.	Food and drink paintings	Food and drink culture
Henry IV Seizing the Opportunity to Conclude Peace is a c.1628 oil on canvas painting by Peter Paul Rubens, now in the Siegerlandmuseum.	Food and drink paintings	Food and drink culture
The first time the painting was shown was in 1988, during an exhibition at the Leningrad Union of Artists.	Food and drink paintings	Food and drink culture
Manifest is Carracci's capability to adapt his style, making it "lower" when concerning "lower" subjects like the Mangiafagioli, while in his more academic works (such as the broadly contemporary Assumption of the Virgin) he was able to use a more classicist composure with the same ease.	Food and drink paintings	Food and drink culture
She lived and worked in Saint Petersburg (formerly Leningrad) and is regarded as a member of the Leningrad School of Painting.	Food and drink paintings	Food and drink culture
The Nelson-Atkins Museum of Art, Kansas City; Mint Museum of Art, Charlotte; The Walters Art Museum, Baltimore.	Food and drink paintings	Food and drink culture
The subject of this painting was usually used by artists to depict luxurious court life, and was a popular subject for large decorative works, especially tapestries.	Food and drink paintings	Food and drink culture
The painter signed his name in the lower left corner and put the name of the city where he painted the picture.	Food and drink paintings	Food and drink culture
Midday is a 1982 painting by Evgenia Antipova, a Russian painter and graphic artist renowned for her landscape and still life paintings.	Food and drink paintings	Food and drink culture
This painting serves as a primary example of the nickname "Velvet Brueghel" given to Jan Brueghel the Elder for his delicate brushwork.	Food and drink paintings	Food and drink culture
The Alarm Clock (French: Le Réveil-matin or Le Revéille-matin) is an oil-on-canvas painting by the Belgian surrealist René Magritte, completed in 1957.	Food and drink paintings	Food and drink culture
The art historian Dennis Geronimus has written that Panofsky's evolutionist interpretation should be taken with reservations, as its moral roots lie in religion, and the juxtaposition it is based on is "largely divorced from the painting itself".	Food and drink paintings	Food and drink culture
The paintings there are overseen and protected by the staff of the M Museum Leuven, but the outer panels of the Altarpiece of the Holy Sacrament are technically owned by the Belgian state.	Food and drink paintings	Food and drink culture
Carracci was also influenced in the depiction of everyday life subjects by Vincenzo Campi and Bartolomeo Passarotti.	Food and drink paintings	Food and drink culture
History and description The triptych altarpiece was installed at the high altar of the Wittenberg City Parish Church of St.	Food and drink paintings	Food and drink culture
Their similar dimensions link them to the same project, possibly a set of tapestries showing the life of Henry IV of France as a sequel to the Marie de' Medici cycle.	Food and drink paintings	Food and drink culture
The relative simplicity of the painting's design is also comparable to orientalist art, which Cassatt was influenced by.	Food and drink paintings	Food and drink culture
Lippi was well known for his line clarity and the use of female figures, which is significant because it had a great influence on Botticelli's style.	Food and drink paintings	Food and drink culture
Reception Although originally commissioned for the marketing of a film, the painting was well received in the press and went on to tour American museums.	Food and drink paintings	Food and drink culture
His various interpretations of the subject and the many repetitions of these works by his workshop and followers popularized the theme which was then taken up by Flemish and Dutch painters such as Jan Cossiers and Jan Steen.	Food and drink paintings	Food and drink culture
It is also a recurring theme in Caravaggio's paintings to find the sublime interrupting the daily routine.	Food and drink paintings	Food and drink culture
The Polish Ministry of Culture and National Heritage began negotiations to bring the painting back to Poland.	Food and drink paintings	Food and drink culture
Italienische Malerei (in German), Ostfilnder: Hantje Cantz, ISBN 978-3-7757-1840-0 Bellosi, Luciano (2003), "Giotto", Dal Gotico al Rinascimento (in Italian), Florence: Scala, ISBN 88-8117-092-2{{citation}}: CS1 maint: work parameter with ISBN (link) External links "Nativity – catalogue entry".	Food and drink paintings	Food and drink culture
The King Drinks or The Bean King is an oil on canvas painting by the Flemish Baroque artist Jacob Jordaens, from c.	Food and drink paintings	Food and drink culture
This choice gave Renoir the opportunity to pursue new clientele, leading to new portrait commissions.	Food and drink paintings	Food and drink culture
It can be assumed that they are conversing because of the nature of their poses and how they are facing each other.	Food and drink paintings	Food and drink culture
References Notes Sources External links Media related to Discovery of Honey by Piero di Cosimo at Wikimedia Commons	Food and drink paintings	Food and drink culture
Its huge size become a threat, reinforced by the contrast of colours and the ghostly light, which sometimes seem to emanate from the objects.	Food and drink paintings	Food and drink culture
Dating from 1580 to 1590 (probably 1583–1584), it is housed in the gallery of Palazzo Colonna of Rome.	Food and drink paintings	Food and drink culture
On the back panel, the risen Christ in glory is depicted in the middle, with side panels depicting the Old Testament narratives of Abraham's sacrifice and Moses with the Brazen Serpent.	Food and drink paintings	Food and drink culture
The work was gifted to Trinity College, Melbourne in 1958 in memory of recently deceased alumnus Edward Rowden White (1881-1958) by members of his family, having been purchased from Brack's exhibition that year.	Food and drink paintings	Food and drink culture
Upon its purchase, Sotheby’s said Coca-Cola (4) “is a landmark in the artist’s creation of his pop art style." The buyer of the painting was hedge fund manager Stephen A.	Food and drink paintings	Food and drink culture
See also List of paintings by Rembrandt Sources The painting at the SKD Online Collection Page at the Netherlands Institute for Art History	Food and drink paintings	Food and drink culture
On the predella, Martin Luther is shown delivering a sermon and preaching the Word of God, a central tenet of Reformation, with crucified Christ depicted in the middle in reference to Christocentric nature of the new faith; Luther's wife Katharina von Bora is shown among the congregants.	Food and drink paintings	Food and drink culture
However, when Saito and his companies ran into severe financial difficulties, bankers who held the painting as collateral for loans arranged a confidential sale through Sotheby's to an undisclosed buyer.	Food and drink paintings	Food and drink culture
At right are instead Jerome's traditional symbols, the red cardinal's hat and the lion, identifiable with the bony animal drinking at the pool.	Food and drink paintings	Food and drink culture
References Bibliography Bury, Stephen (ed.) Benezit Dictionary of British Graphic Artists and Illustrators, Volume 1.	Food and drink paintings	Food and drink culture
Background Freedom from Want is the third in a series of four oil paintings entitled Four Freedoms by Norman Rockwell.	Food and drink paintings	Food and drink culture
Lippi was well protected in Florence by the well known, powerful Medici family; he also created works for convents and churches.	Food and drink paintings	Food and drink culture
History The painting is an expression of the age-old Dutch proverb 'Soo d'oude song soo pepen de jong'.	Food and drink paintings	Food and drink culture
See also Chairing the Member, a 1755 painting by William Hogarth References Bibliography Dart, Gregory.	Food and drink paintings	Food and drink culture
3 Coke Bottles was one painting from this series of works, but they also included Coca-Cola (3), Coca-Cola (4) and Green Coca-Cola Bottles.	Food and drink paintings	Food and drink culture
The colors are placed directly on the canvas with loose, repetitive strokes instead of applying layers of pigments and glazes over a dark background.	Food and drink paintings	Food and drink culture
It was acquired in Siena by Giannotto Cennini for cardinal Leopoldo de' Medici, who received it in 1665.	Food and drink paintings	Food and drink culture
But Hopper negates that by making the woman's face the same value of white as other blank features in the background, thus hollowing out her human essence.	Food and drink paintings	Food and drink culture
It was acquired from Irving Blum's Ferus Gallery, the site of Andy Warhol's first solo exhibition, the Campbell's Soup Can show in 1964.	Food and drink paintings	Food and drink culture
In Dalí's essay, "The Conquest of the Irrational" written in 1935, Dalí speaks of a "moral hunger" of the modern age that the German people sought relief through Hitler and National Socialism.	Food and drink paintings	Food and drink culture
They lived in a very confined space with nowhere for Miró to work, so he simply noted down ideas on small cards.	Food and drink paintings	Food and drink culture
Mark Antony, his companion Ahenobarbus, and the black servant are frozen in amazement, their expressions mixed with dismay and admiration.	Food and drink paintings	Food and drink culture
Gallery References External links Media related to The Satyr and the Peasant by Jacob Jordaens at Wikimedia Commons	Food and drink paintings	Food and drink culture
Marshall Plan Basket of Bread was used for the European Recovery Program, better known as the Marshall Plan from 1947 to 1951.	Food and drink paintings	Food and drink culture
See also List of paintings by Jacques-Louis David Wikisource:Plutarch's Lives (Clough)/Life of Lycurgus (not historically accurate) == References ==	Food and drink paintings	Food and drink culture
The Old Folks Sing, the Young Folks Chirp (Dutch: Zoals de ouden zongen, piepen de jongen) is a 1638–1640 oil-on-canvas painting by the Flemish artist Jacob Jordaens, now in the Royal Museum of Fine Arts Antwerp.	Food and drink paintings	Food and drink culture
When Hopper wishes to obscure the view, he tends to position the window at a sharp angle to the viewer's vantage-point, or to block the view with curtains or blinds.	Food and drink paintings	Food and drink culture
Lycurgus of Sparta is a 1791 oil painting attributed to the French painter Jacques-Louis David which is in the collection of the Musée des Beaux-Arts, Blois, France.	Food and drink paintings	Food and drink culture
Velázquez frequently used working-class characters in early paintings like this one, in many cases using his family as models; the old woman here also appears in his Christ in the House of Martha and Mary (1618).	Food and drink paintings	Food and drink culture
Origins The work refers to Genesis 9:20–23 20 In those days Noah became a farmer, and he made a vine-garden.	Food and drink paintings	Food and drink culture
Having sold, it returned to the secondary market a little over a year later where it was acquired for the Grundy collection.	Food and drink paintings	Food and drink culture
In Warhol's 1975 book, The Philosophy of Andy Warhol, he said, “You can be watching TV and see Coca-Cola, and you know that the President drinks Coke, Liz Taylor drinks Coke, and just think, you can drink Coke, too.	Food and drink paintings	Food and drink culture
Deux fillettes, fond jaune et rouge (Two Girls in a Yellow and Red Interior) (1947), oil on canvas, 61 x 49.8 cm (24 x 19 5/8 inches) is a painting by Henri Matisse in the collection of the Barnes Foundation, Merion, Pennsylvania.	Food and drink paintings	Food and drink culture
But of course she does not think, she is the product of another will, an illusion, an invention of Hopper’s.	Food and drink paintings	Food and drink culture
Still Life with Apples and Oranges (French: Nature morte aux pommes et aux oranges) is a still-life oil painting dating from c.	Food and drink paintings	Food and drink culture
The Old Folks Sing, the Young Folks Chirp, also known as m As the Old Sang, So the Young Pipe , is a 1638–1640 oil painting by the Flemish artist Jacob Jordaens, now in the musée des beaux-arts de Valenciennes.	Food and drink paintings	Food and drink culture
No, in most cases the solidity and pith of the small is only obtained through much more serious study than is imagined by those who think lightly of the task of illustrating ...	Food and drink paintings	Food and drink culture
In her 2005 book Colour and Light, Ann Sumner describes the fruit as peaches, though in 1962, art critic David Sylvester stated, "...we don't really know if they are and which of them are apples, oranges, apricots and we don't care.	Food and drink paintings	Food and drink culture
In 1999, the painting was shown a third time in the Central Exhibition Hall of Manezh, located in Saint Petersburg at the common exhibition of Evgenia Antipova and Victor Teterin.	Food and drink paintings	Food and drink culture
Subject and composition The subject is from Book III of Ovid's Fasti, which had been published in Venice in 1497.	Food and drink paintings	Food and drink culture
By the time the military arrived to restore order in the prison (represented by the file of Grenadier Guards on the left) the candidates had already been confined in a strongroom.	Food and drink paintings	Food and drink culture
However, this was not the first time Palomino was inaccurate in his descriptions of a painting by Velázquez.	Food and drink paintings	Food and drink culture
Cassatt's work reflects the fact that she did not have the same access to the public sphere as her male counterparts.	Food and drink paintings	Food and drink culture
According to Caravaggio's first biographer, Giovanni Baglione, it was a cabinet piece painted by the artist using a mirror.	Food and drink paintings	Food and drink culture
Context Art historians and feminist scholars such as Broude emphasize that Cassatt's work must be viewed within the context of her time.	Food and drink paintings	Food and drink culture
In addition to a commissioned mural in 1932 Dance II, 1932 Barnes acquired many paintings and drawings by Matisse.	Food and drink paintings	Food and drink culture
Renoir told art dealer Paul Durand-Ruel (1831–1922), "There are in Paris scarcely fifteen art-lovers capable of liking a painting without Salon approval.	Food and drink paintings	Food and drink culture
The drinker’s fine clothes show his status and set him apart from other jolly toper paintings of the period.	Food and drink paintings	Food and drink culture
Rockwell noted that this painting was not popular in Europe: "The Europeans sort of resented it because it wasn't freedom from want, it was overabundance, the table was so loaded down with food." Outside the United States, this overabundance was the common perception.	Food and drink paintings	Food and drink culture
Painted in Bologna, it is a broadly and realistically painted still life, which owes much to Flanders and Holland.	Food and drink paintings	Food and drink culture
This canvas was inspired by Still Life with Curtain and Flowered Pitcher, painted a few months earlier with the same objects and now kept at the Hermitage Museum in St.	Food and drink paintings	Food and drink culture
Queen Eleanor penetrated the labyrinth while trailing a red cord, shown in the subject's left hand, and forced her rival to choose between a dagger and the bowl of poison.	Food and drink paintings	Food and drink culture
Cassatt does not allow either woman to "become mere additional prettiness, a form displaying feminine beauty, or even illustrating female social intimacies." Pollock suggests that there is an interlocutor that the viewer cannot see engaging them in conversation.	Food and drink paintings	Food and drink culture
Later, the two upper panels from the set had been sold to Bavarian King Ludwig I in 1815, and the two lower panels to the Kaiser Friedrich Museum in Berlin in 1834.	Food and drink paintings	Food and drink culture
"Conservative critics" such as Eugène Véron and Arthur Baignères heavily criticized most of Cassatt's art for its depiction of light and its effects.	Food and drink paintings	Food and drink culture
Genesis Renoir conceived his project of painting the dancing at Le Moulin de la Galette in May 1876 and its execution is described in full by his civil servant friend Georges Rivière in his memoir Renoir et ses amis.	Food and drink paintings	Food and drink culture
Joris) civic guard of Haarlem serves as the celebration of a banquet for the officers, commemorating their end of service.	Food and drink paintings	Food and drink culture
23 And Shem and Japheth took a robe, and putting it on their backs went in with their faces turned away, and put it over their father so that they might not see him unclothed.	Food and drink paintings	Food and drink culture
Each company is led by a captain, a lieutenant, two sergeants, and an ensign, who were standard-bearers of the company's flag.	Food and drink paintings	Food and drink culture
